Year,country,val,indicator,yaxis,valper2,color
1993,Tunisia,,born_male,0,,red
1993,Turkey,,born_male,0,,red
1993,Turkmenistan,,born_male,0,,red
1993,Uganda,,born_male,0,,red
1993,Ukraine,,born_male,0,,red
1993,United Arab Emirates,,born_male,0,,red
1993,United Kingdom,,born_male,0,,red
1993,United States,,born_male,0,,red
1993,Uruguay,,born_male,0,,red
1993,Uzbekistan,,born_male,0,,red
1993,Vanuatu,,born_male,0,,red
1993,Vietnam,,born_male,0,,red
1993,Zambia,,born_male,0,,red
1993,Zimbabwe,,born_male,0,,red
1994,Afghanistan,,born_male,0,,red
1994,Albania,,born_male,0,,red
1994,Algeria,,born_male,0,,red
1994,Angola,,born_male,0,,red
1994,Argentina,,born_male,0,,red
1994,Armenia,,born_male,0,,red
1994,Australia,,born_male,0,,red
1994,Austria,,born_male,0,,red
1994,Azerbaijan,,born_male,0,,red
1994,Bangladesh,,born_male,0,,red
1994,Belarus,,born_male,0,,red
1994,Belgium,,born_male,0,,red
1994,Belize,,born_male,0,,red
1994,Benin,,born_male,0,,red
1994,Bhutan,,born_male,0,,red
1994,Bolivia,,born_male,0,,red
1994,Botswana,,born_male,0,,red
1994,Brazil,,born_male,0,,red
1994,Bulgaria,,born_male,0,,red
1994,Burkina Faso,,born_male,0,,red
1994,Burundi,,born_male,0,,red
1994,Cambodia,,born_male,0,,red
1994,Cameroon,,born_male,0,,red
1994,Canada,,born_male,0,,red
1994,Chad,,born_male,0,,red
1994,Chile,,born_male,0,,red
1994,China,,born_male,0,,red
1994,Colombia,,born_male,0,,red
1994,Costa Rica,,born_male,0,,red
1994,Croatia,,born_male,0,,red
1994,Cuba,,born_male,0,,red
1994,Cyprus,,born_male,0,,red
1994,Denmark,,born_male,0,,red
1994,Djibouti,,born_male,0,,red
1994,Ecuador,,born_male,0,,red
1994,El Salvador,,born_male,0,,red
1994,Eritrea,,born_male,0,,red
1994,Estonia,,born_male,0,,red
1994,Ethiopia,,born_male,0,,red
1994,Fiji,,born_male,0,,red
1994,Finland,,born_male,0,,red
1994,France,,born_male,0,,red
1994,Gabon,,born_male,0,,red
1994,Georgia,,born_male,0,,red
1994,Germany,,born_male,0,,red
1994,Ghana,,born_male,0,,red
1994,Greece,,born_male,0,,red
1994,Greenland,,born_male,0,,red
1994,Guatemala,,born_male,0,,red
1994,Guinea,,born_male,0,,red
1994,Guinea-Bissau,,born_male,0,,red
1994,Guyana,,born_male,0,,red
1994,Haiti,,born_male,0,,red
1994,Honduras,,born_male,0,,red
1994,Hungary,,born_male,0,,red
1994,Iceland,,born_male,0,,red
1994,India,,born_male,0,,red
1994,Indonesia,,born_male,0,,red
1994,Iraq,,born_male,0,,red
1994,Ireland,,born_male,0,,red
1994,Israel,,born_male,0,,red
1994,Italy,,born_male,0,,red
1994,Jamaica,,born_male,0,,red
1994,Japan,,born_male,0,,red
1994,Jordan,,born_male,0,,red
1994,Kazakhstan,,born_male,0,,red
1994,Kenya,,born_male,0,,red
1994,Kuwait,,born_male,0,,red
1994,Latvia,,born_male,0,,red
1994,Lebanon,,born_male,0,,red
1994,Lesotho,,born_male,0,,red
1994,Liberia,,born_male,0,,red
1994,Libya,,born_male,0,,red
1994,Lithuania,,born_male,0,,red
1994,Luxembourg,,born_male,0,,red
1994,Madagascar,,born_male,0,,red
1994,Malawi,,born_male,0,,red
1994,Malaysia,,born_male,0,,red
1994,Mali,,born_male,0,,red
1994,Mauritania,,born_male,0,,red
1994,Mexico,,born_male,0,,red
1994,Moldova,,born_male,0,,red
1994,Mongolia,,born_male,0,,red
1994,Montenegro,,born_male,0,,red
1994,Morocco,,born_male,0,,red
1994,Mozambique,,born_male,0,,red
1994,Myanmar,,born_male,0,,red
1994,Namibia,,born_male,0,,red
1994,Nepal,,born_male,0,,red
1994,Netherlands,,born_male,0,,red
1994,New Caledonia,,born_male,0,,red
1994,New Zealand,,born_male,0,,red
1994,Nicaragua,,born_male,0,,red
1994,Niger,,born_male,0,,red
1994,Nigeria,,born_male,0,,red
1994,Norway,,born_male,0,,red
1994,Oman,,born_male,0,,red
1994,Pakistan,,born_male,0,,red
1994,Panama,,born_male,0,,red
1994,Papua New Guinea,,born_male,0,,red
1994,Paraguay,,born_male,0,,red
1994,Peru,,born_male,0,,red
1994,Philippines,,born_male,0,,red
1994,Poland,,born_male,0,,red
1994,Portugal,,born_male,0,,red
1994,Puerto Rico,,born_male,0,,red
1994,Qatar,,born_male,0,,red
1994,Russian Federation,,born_male,0,,red
1994,Rwanda,,born_male,0,,red
1994,Saudi Arabia,,born_male,0,,red
1994,Senegal,,born_male,0,,red
1994,Serbia,,born_male,0,,red
1994,Sierra Leone,,born_male,0,,red
1994,Slovenia,,born_male,0,,red
1994,Somalia,,born_male,0,,red
1994,South Africa,,born_male,0,,red
1994,Spain,,born_male,0,,red
1994,Sri Lanka,,born_male,0,,red
1994,Sudan,,born_male,0,,red
1994,Suriname,,born_male,0,,red
1994,Sweden,,born_male,0,,red
1994,Switzerland,,born_male,0,,red
1994,Tajikistan,,born_male,0,,red
1994,Tanzania,,born_male,0,,red
1994,Thailand,,born_male,0,,red
1994,Togo,,born_male,0,,red
1994,Trinidad and Tobago,,born_male,0,,red
1994,Tunisia,,born_male,0,,red
1994,Turkey,,born_male,0,,red
1994,Turkmenistan,,born_male,0,,red
1994,Uganda,,born_male,0,,red
1994,Ukraine,,born_male,0,,red
1994,United Arab Emirates,,born_male,0,,red
1994,United Kingdom,,born_male,0,,red
1994,United States,,born_male,0,,red
1994,Uruguay,,born_male,0,,red
1994,Uzbekistan,,born_male,0,,red
1994,Vanuatu,,born_male,0,,red
1994,Vietnam,,born_male,0,,red
1994,Zambia,,born_male,0,,red
1994,Zimbabwe,,born_male,0,,red
1995,Afghanistan,,born_male,0,,red
1995,Albania,,born_male,0,,red
1995,Algeria,,born_male,0,,red
1995,Angola,,born_male,0,,red
1995,Argentina,,born_male,0,,red
1995,Armenia,,born_male,0,,red
1995,Australia,,born_male,0,,red
1995,Austria,,born_male,0,,red
1995,Azerbaijan,,born_male,0,,red
1995,Bangladesh,,born_male,0,,red
1995,Belarus,,born_male,0,,red
1995,Belgium,,born_male,0,,red
1995,Belize,,born_male,0,,red
1995,Benin,,born_male,0,,red
1995,Bhutan,,born_male,0,,red
1995,Bolivia,,born_male,0,,red
1995,Botswana,,born_male,0,,red
1995,Brazil,,born_male,0,,red
1995,Bulgaria,,born_male,0,,red
1995,Burkina Faso,,born_male,0,,red
1995,Burundi,,born_male,0,,red
1995,Cambodia,,born_male,0,,red
1995,Cameroon,,born_male,0,,red
1995,Canada,,born_male,0,,red
1995,Chad,,born_male,0,,red
1995,Chile,,born_male,0,,red
1995,China,,born_male,0,,red
1995,Colombia,,born_male,0,,red
1995,Costa Rica,,born_male,0,,red
1995,Croatia,,born_male,0,,red
1995,Cuba,,born_male,0,,red
1995,Cyprus,,born_male,0,,red
1995,Denmark,,born_male,0,,red
1995,Djibouti,,born_male,0,,red
1995,Ecuador,,born_male,0,,red
1995,El Salvador,,born_male,0,,red
1995,Eritrea,,born_male,0,,red
1995,Estonia,,born_male,0,,red
1995,Ethiopia,,born_male,0,,red
1995,Fiji,,born_male,0,,red
1995,Finland,,born_male,0,,red
1995,France,,born_male,0,,red
1995,Gabon,,born_male,0,,red
1995,Georgia,,born_male,0,,red
1995,Germany,,born_male,0,,red
1995,Ghana,,born_male,0,,red
1995,Greece,,born_male,0,,red
1995,Greenland,,born_male,0,,red
1995,Guatemala,,born_male,0,,red
1995,Guinea,,born_male,0,,red
1995,Guinea-Bissau,,born_male,0,,red
1995,Guyana,,born_male,0,,red
1995,Haiti,,born_male,0,,red
1995,Honduras,,born_male,0,,red
1995,Hungary,,born_male,0,,red
1995,Iceland,,born_male,0,,red
1995,India,,born_male,0,,red
1995,Indonesia,,born_male,0,,red
1995,Iraq,,born_male,0,,red
1995,Ireland,,born_male,0,,red
1995,Israel,,born_male,0,,red
1995,Italy,,born_male,0,,red
1995,Jamaica,,born_male,0,,red
1995,Japan,,born_male,0,,red
1995,Jordan,,born_male,0,,red
1995,Kazakhstan,,born_male,0,,red
1995,Kenya,,born_male,0,,red
1995,Kuwait,,born_male,0,,red
1995,Latvia,,born_male,0,,red
1995,Lebanon,,born_male,0,,red
1995,Lesotho,,born_male,0,,red
1995,Liberia,,born_male,0,,red
1995,Libya,,born_male,0,,red
1995,Lithuania,,born_male,0,,red
1995,Luxembourg,,born_male,0,,red
1995,Madagascar,,born_male,0,,red
1995,Malawi,,born_male,0,,red
1995,Malaysia,,born_male,0,,red
1995,Mali,,born_male,0,,red
1995,Mauritania,,born_male,0,,red
1995,Mexico,,born_male,0,,red
1995,Moldova,,born_male,0,,red
1995,Mongolia,,born_male,0,,red
1995,Montenegro,,born_male,0,,red
1995,Morocco,,born_male,0,,red
1995,Mozambique,,born_male,0,,red
1995,Myanmar,,born_male,0,,red
1995,Namibia,,born_male,0,,red
1995,Nepal,,born_male,0,,red
1995,Netherlands,,born_male,0,,red
1995,New Caledonia,,born_male,0,,red
1995,New Zealand,,born_male,0,,red
1995,Nicaragua,,born_male,0,,red
1995,Niger,,born_male,0,,red
1995,Nigeria,,born_male,0,,red
1995,Norway,,born_male,0,,red
1995,Oman,,born_male,0,,red
1995,Pakistan,,born_male,0,,red
1995,Panama,,born_male,0,,red
1995,Papua New Guinea,,born_male,0,,red
1995,Paraguay,,born_male,0,,red
1995,Peru,,born_male,0,,red
1995,Philippines,,born_male,0,,red
1995,Poland,,born_male,0,,red
1995,Portugal,,born_male,0,,red
1995,Puerto Rico,,born_male,0,,red
1995,Qatar,,born_male,0,,red
1995,Russian Federation,,born_male,0,,red
1995,Rwanda,,born_male,0,,red
1995,Saudi Arabia,,born_male,0,,red
1995,Senegal,,born_male,0,,red
1995,Serbia,,born_male,0,,red
1995,Sierra Leone,,born_male,0,,red
1995,Slovenia,,born_male,0,,red
1995,Somalia,,born_male,0,,red
1995,South Africa,,born_male,0,,red
1995,Spain,,born_male,0,,red
1995,Sri Lanka,,born_male,0,,red
1995,Sudan,,born_male,0,,red
1995,Suriname,,born_male,0,,red
1995,Sweden,,born_male,0,,red
1995,Switzerland,,born_male,0,,red
1995,Tajikistan,,born_male,0,,red
1995,Tanzania,,born_male,0,,red
1995,Thailand,,born_male,0,,red
1995,Togo,,born_male,0,,red
1995,Trinidad and Tobago,,born_male,0,,red
1995,Tunisia,,born_male,0,,red
1995,Turkey,,born_male,0,,red
1995,Turkmenistan,,born_male,0,,red
1995,Uganda,,born_male,0,,red
1995,Ukraine,,born_male,0,,red
1995,United Arab Emirates,,born_male,0,,red
1995,United Kingdom,,born_male,0,,red
1995,United States,,born_male,0,,red
1995,Uruguay,,born_male,0,,red
1995,Uzbekistan,,born_male,0,,red
1995,Vanuatu,,born_male,0,,red
1995,Vietnam,,born_male,0,,red
1995,Zambia,,born_male,0,,red
1995,Zimbabwe,,born_male,0,,red
1996,Afghanistan,,born_male,0,,red
1996,Albania,,born_male,0,,red
1996,Algeria,,born_male,0,,red
1996,Angola,,born_male,0,,red
1996,Argentina,,born_male,0,,red
1996,Armenia,,born_male,0,,red
1996,Australia,,born_male,0,,red
1996,Austria,,born_male,0,,red
1996,Azerbaijan,,born_male,0,,red
1996,Bangladesh,,born_male,0,,red
1996,Belarus,,born_male,0,,red
1996,Belgium,,born_male,0,,red
1996,Belize,,born_male,0,,red
1996,Benin,,born_male,0,,red
1996,Bhutan,,born_male,0,,red
1996,Bolivia,,born_male,0,,red
1996,Botswana,,born_male,0,,red
1996,Brazil,,born_male,0,,red
1996,Bulgaria,,born_male,0,,red
1996,Burkina Faso,,born_male,0,,red
1996,Burundi,,born_male,0,,red
1996,Cambodia,,born_male,0,,red
1996,Cameroon,,born_male,0,,red
1996,Canada,,born_male,0,,red
1996,Chad,,born_male,0,,red
1996,Chile,,born_male,0,,red
1996,China,,born_male,0,,red
1996,Colombia,,born_male,0,,red
1996,Costa Rica,,born_male,0,,red
1996,Croatia,,born_male,0,,red
1996,Cuba,,born_male,0,,red
1996,Cyprus,,born_male,0,,red
1996,Denmark,,born_male,0,,red
1996,Djibouti,,born_male,0,,red
1996,Ecuador,,born_male,0,,red
1996,El Salvador,,born_male,0,,red
1996,Eritrea,,born_male,0,,red
1996,Estonia,,born_male,0,,red
1996,Ethiopia,,born_male,0,,red
1996,Fiji,,born_male,0,,red
1996,Finland,,born_male,0,,red
1996,France,,born_male,0,,red
1996,Gabon,,born_male,0,,red
1996,Georgia,,born_male,0,,red
1996,Germany,,born_male,0,,red
1996,Ghana,,born_male,0,,red
1996,Greece,,born_male,0,,red
1996,Greenland,,born_male,0,,red
1996,Guatemala,,born_male,0,,red
1996,Guinea,,born_male,0,,red
1996,Guinea-Bissau,,born_male,0,,red
1996,Guyana,,born_male,0,,red
1996,Haiti,,born_male,0,,red
1996,Honduras,,born_male,0,,red
1996,Hungary,,born_male,0,,red
1996,Iceland,,born_male,0,,red
1996,India,,born_male,0,,red
1996,Indonesia,,born_male,0,,red
1996,Iraq,,born_male,0,,red
1996,Ireland,,born_male,0,,red
1996,Israel,,born_male,0,,red
1996,Italy,,born_male,0,,red
1996,Jamaica,,born_male,0,,red
1996,Japan,,born_male,0,,red
1996,Jordan,,born_male,0,,red
1996,Kazakhstan,,born_male,0,,red
1996,Kenya,,born_male,0,,red
1996,Kuwait,,born_male,0,,red
1996,Latvia,,born_male,0,,red
1996,Lebanon,,born_male,0,,red
1996,Lesotho,,born_male,0,,red
1996,Liberia,,born_male,0,,red
1996,Libya,,born_male,0,,red
1996,Lithuania,,born_male,0,,red
1996,Luxembourg,,born_male,0,,red
1996,Madagascar,,born_male,0,,red
1996,Malawi,,born_male,0,,red
1996,Malaysia,,born_male,0,,red
1996,Mali,,born_male,0,,red
1996,Mauritania,,born_male,0,,red
1996,Mexico,,born_male,0,,red
1996,Moldova,,born_male,0,,red
1996,Mongolia,,born_male,0,,red
1996,Montenegro,,born_male,0,,red
1996,Morocco,,born_male,0,,red
1996,Mozambique,,born_male,0,,red
1996,Myanmar,,born_male,0,,red
1996,Namibia,,born_male,0,,red
1996,Nepal,,born_male,0,,red
1996,Netherlands,,born_male,0,,red
1996,New Caledonia,,born_male,0,,red
1996,New Zealand,,born_male,0,,red
1996,Nicaragua,,born_male,0,,red
1996,Niger,,born_male,0,,red
1996,Nigeria,,born_male,0,,red
1996,Norway,,born_male,0,,red
1996,Oman,,born_male,0,,red
1996,Pakistan,,born_male,0,,red
1996,Panama,,born_male,0,,red
1996,Papua New Guinea,,born_male,0,,red
1996,Paraguay,,born_male,0,,red
1996,Peru,,born_male,0,,red
1996,Philippines,,born_male,0,,red
1996,Poland,,born_male,0,,red
1996,Portugal,,born_male,0,,red
1996,Puerto Rico,,born_male,0,,red
1996,Qatar,,born_male,0,,red
1996,Russian Federation,,born_male,0,,red
1996,Rwanda,,born_male,0,,red
1996,Saudi Arabia,,born_male,0,,red
1996,Senegal,,born_male,0,,red
1996,Serbia,,born_male,0,,red
1996,Sierra Leone,,born_male,0,,red
1996,Slovenia,,born_male,0,,red
1996,Somalia,,born_male,0,,red
1996,South Africa,,born_male,0,,red
1996,Spain,,born_male,0,,red
1996,Sri Lanka,,born_male,0,,red
1996,Sudan,,born_male,0,,red
1996,Suriname,,born_male,0,,red
1996,Sweden,,born_male,0,,red
1996,Switzerland,,born_male,0,,red
1996,Tajikistan,,born_male,0,,red
1996,Tanzania,,born_male,0,,red
1996,Thailand,,born_male,0,,red
1996,Togo,,born_male,0,,red
1996,Trinidad and Tobago,,born_male,0,,red
1996,Tunisia,,born_male,0,,red
1996,Turkey,,born_male,0,,red
1996,Turkmenistan,,born_male,0,,red
1996,Uganda,,born_male,0,,red
1996,Ukraine,,born_male,0,,red
1996,United Arab Emirates,,born_male,0,,red
1996,United Kingdom,,born_male,0,,red
1996,United States,,born_male,0,,red
1996,Uruguay,,born_male,0,,red
1996,Uzbekistan,,born_male,0,,red
1996,Vanuatu,,born_male,0,,red
1996,Vietnam,,born_male,0,,red
1996,Zambia,,born_male,0,,red
1996,Zimbabwe,,born_male,0,,red
1997,Afghanistan,51.45631067961165,born_male,0,25.728155339805824,green
1997,Albania,51.87680461982676,born_male,0,25.93840230991338,green
1997,Algeria,51.21951219512196,born_male,0,25.60975609756098,green
1997,Angola,50.73891625615763,born_male,0,25.369458128078815,green
1997,Argentina,50.98039215686274,born_male,0,25.49019607843137,green
1997,Armenia,53.509995350999546,born_male,0,26.754997675499773,green
1997,Australia,51.31450827653359,born_male,0,25.657254138266794,green
1997,Austria,51.338199513382,born_male,0,25.669099756691,green
1997,Azerbaijan,53.05164319248826,born_male,0,26.52582159624413,green
1997,Bangladesh,51.195705222059544,born_male,0,25.597852611029772,green
1997,Belarus,51.5972894482091,born_male,0,25.79864472410455,green
1997,Belgium,51.05237395986294,born_male,0,25.52618697993147,green
1997,Belize,50.73891625615763,born_male,0,25.369458128078815,green
1997,Benin,51.00440960313572,born_male,0,25.50220480156786,green
1997,Bhutan,50.98039215686274,born_male,0,25.49019607843137,green
1997,Bolivia,51.21951219512196,born_male,0,25.60975609756098,green
1997,Botswana,50.73891625615763,born_male,0,25.369458128078815,green
1997,Brazil,51.21951219512196,born_male,0,25.60975609756098,green
1997,Bulgaria,51.40913508260448,born_male,0,25.70456754130224,green
1997,Burkina Faso,51.12414467253177,born_male,0,25.562072336265885,green
1997,Burundi,50.73891625615763,born_male,0,25.369458128078815,green
1997,Cambodia,50.90819833087874,born_male,0,25.45409916543937,green
1997,Cameroon,50.73891625615763,born_male,0,25.369458128078815,green
1997,Canada,51.31450827653359,born_male,0,25.657254138266794,green
1997,Chad,50.73891625615763,born_male,0,25.369458128078815,green
1997,Chile,50.98039215686274,born_male,0,25.49019607843137,green
1997,China,53.27102803738318,born_male,0,26.63551401869159,green
1997,Colombia,51.21951219512196,born_male,0,25.60975609756098,green
1997,Costa Rica,51.21951219512196,born_male,0,25.60975609756098,green
1997,Croatia,51.43273433705683,born_male,0,25.716367168528414,green
1997,Cuba,51.38551288283908,born_male,0,25.69275644141954,green
1997,Cyprus,51.69082125603864,born_male,0,25.84541062801932,green
1997,Denmark,51.36186770428016,born_male,0,25.68093385214008,green
1997,Djibouti,50.956351152525755,born_male,0,25.478175576262878,green
1997,Ecuador,51.21951219512196,born_male,0,25.60975609756098,green
1997,El Salvador,51.21951219512196,born_male,0,25.60975609756098,green
1997,Eritrea,51.267056530214425,born_male,0,25.633528265107213,green
1997,Estonia,51.62070633768746,born_male,0,25.81035316884373,green
1997,Ethiopia,50.98039215686274,born_male,0,25.49019607843137,green
1997,Fiji,51.45631067961165,born_male,0,25.728155339805824,green
1997,Finland,51.100244498777506,born_male,0,25.550122249388753,green
1997,France,51.267056530214425,born_male,0,25.633528265107213,green
1997,Gabon,50.73891625615763,born_male,0,25.369458128078815,green
1997,Georgia,52.629085741354814,born_male,0,26.314542870677407,green
1997,Germany,51.40913508260448,born_male,0,25.70456754130224,green
1997,Ghana,51.29079396005845,born_male,0,25.645396980029226,green
1997,Greece,51.50339476236663,born_male,0,25.751697381183316,green
1997,Greenland,,born_male,0,,red
1997,Guatemala,51.21951219512196,born_male,0,25.60975609756098,green
1997,Guinea,50.59288537549407,born_male,0,25.296442687747035,green
1997,Guinea-Bissau,50.73891625615763,born_male,0,25.369458128078815,green
1997,Guyana,51.21951219512196,born_male,0,25.60975609756098,green
1997,Haiti,51.21951219512196,born_male,0,25.60975609756098,green
1997,Honduras,51.21951219512196,born_male,0,25.60975609756098,green
1997,Hungary,51.45631067961165,born_male,0,25.728155339805824,green
1997,Iceland,51.02840352595495,born_male,0,25.514201762977475,green
1997,India,52.3582658408766,born_male,0,26.1791329204383,green
1997,Indonesia,51.21951219512196,born_male,0,25.60975609756098,green
1997,Iraq,51.573849878934624,born_male,0,25.786924939467312,green
1997,Ireland,51.69082125603864,born_male,0,25.84541062801932,green
1997,Israel,51.40913508260448,born_male,0,25.70456754130224,green
1997,Italy,51.52690256907417,born_male,0,25.763451284537084,green
1997,Jamaica,51.21951219512196,born_male,0,25.60975609756098,green
1997,Japan,51.36186770428016,born_male,0,25.68093385214008,green
1997,Jordan,51.31450827653359,born_male,0,25.657254138266794,green
1997,Kazakhstan,51.52690256907417,born_male,0,25.763451284537084,green
1997,Kenya,50.73891625615763,born_male,0,25.369458128078815,green
1997,Kuwait,51.100244498777506,born_male,0,25.550122249388753,green
1997,Latvia,51.5972894482091,born_male,0,25.79864472410455,green
1997,Lebanon,51.21951219512196,born_male,0,25.60975609756098,green
1997,Lesotho,50.73891625615763,born_male,0,25.369458128078815,green
1997,Liberia,51.31450827653359,born_male,0,25.657254138266794,green
1997,Libya,51.4798641436196,born_male,0,25.7399320718098,green
1997,Lithuania,51.52690256907417,born_male,0,25.763451284537084,green
1997,Luxembourg,51.29079396005845,born_male,0,25.645396980029226,green
1997,Madagascar,50.39682539682539,born_male,0,25.198412698412696,green
1997,Malawi,50.495049504950494,born_male,0,25.247524752475247,green
1997,Malaysia,51.45631067961165,born_male,0,25.728155339805824,green
1997,Mali,51.21951219512196,born_male,0,25.60975609756098,green
1997,Mauritania,51.21951219512196,born_male,0,25.60975609756098,green
1997,Mexico,51.21951219512196,born_male,0,25.60975609756098,green
1997,Moldova,51.267056530214425,born_male,0,25.633528265107213,green
1997,Mongolia,50.73891625615763,born_male,0,25.369458128078815,green
1997,Montenegro,51.92307692307692,born_male,0,25.96153846153846,green
1997,Morocco,51.4798641436196,born_male,0,25.7399320718098,green
1997,Mozambique,50.73891625615763,born_male,0,25.369458128078815,green
1997,Myanmar,50.73891625615763,born_male,0,25.369458128078815,green
1997,Namibia,50.73891625615763,born_male,0,25.369458128078815,green
1997,Nepal,51.714147754707874,born_male,0,25.857073877353937,green
1997,Netherlands,51.40913508260448,born_male,0,25.70456754130224,green
1997,New Caledonia,51.21951219512196,born_male,0,25.60975609756098,green
1997,New Zealand,51.38551288283908,born_male,0,25.69275644141954,green
1997,Nicaragua,51.21951219512196,born_male,0,25.60975609756098,green
1997,Niger,51.21951219512196,born_male,0,25.60975609756098,green
1997,Nigeria,51.43273433705683,born_male,0,25.716367168528414,green
1997,Norway,51.40913508260448,born_male,0,25.70456754130224,green
1997,Oman,51.21951219512196,born_male,0,25.60975609756098,green
1997,Pakistan,51.92307692307692,born_male,0,25.96153846153846,green
1997,Panama,51.21951219512196,born_male,0,25.60975609756098,green
1997,Papua New Guinea,51.92307692307692,born_male,0,25.96153846153846,green
1997,Paraguay,51.21951219512196,born_male,0,25.60975609756098,green
1997,Peru,51.21951219512196,born_male,0,25.60975609756098,green
1997,Philippines,51.45631067961165,born_male,0,25.728155339805824,green
1997,Poland,51.36186770428016,born_male,0,25.68093385214008,green
1997,Portugal,51.45631067961165,born_male,0,25.728155339805824,green
1997,Puerto Rico,51.29079396005845,born_male,0,25.645396980029226,green
1997,Qatar,50.90819833087874,born_male,0,25.45409916543937,green
1997,Russian Federation,51.45631067961165,born_male,0,25.728155339805824,green
1997,Rwanda,50.24875621890548,born_male,0,25.12437810945274,green
1997,Saudi Arabia,50.73891625615763,born_male,0,25.369458128078815,green
1997,Senegal,50.88408644400786,born_male,0,25.44204322200393,green
1997,Serbia,51.267056530214425,born_male,0,25.633528265107213,green
1997,Sierra Leone,50.44598612487612,born_male,0,25.22299306243806,green
1997,Slovenia,51.31450827653359,born_male,0,25.657254138266794,green
1997,Somalia,50.73891625615763,born_male,0,25.369458128078815,green
1997,South Africa,50.73891625615763,born_male,0,25.369458128078815,green
1997,Spain,51.55038759689923,born_male,0,25.775193798449614,green
1997,Sri Lanka,51.07632093933464,born_male,0,25.53816046966732,green
1997,Sudan,50.98039215686274,born_male,0,25.49019607843137,green
1997,Suriname,51.92307692307692,born_male,0,25.96153846153846,green
1997,Sweden,51.36186770428016,born_male,0,25.68093385214008,green
1997,Switzerland,51.267056530214425,born_male,0,25.633528265107213,green
1997,Tajikistan,51.21951219512196,born_male,0,25.60975609756098,green
1997,Tanzania,50.73891625615763,born_male,0,25.369458128078815,green
1997,Thailand,51.4798641436196,born_male,0,25.7399320718098,green
1997,Togo,50.44598612487612,born_male,0,25.22299306243806,green
1997,Trinidad and Tobago,50.93228655544651,born_male,0,25.466143277723255,green
1997,Tunisia,51.21951219512196,born_male,0,25.60975609756098,green
1997,Turkey,51.21951219512196,born_male,0,25.60975609756098,green
1997,Turkmenistan,51.12414467253177,born_male,0,25.562072336265885,green
1997,Uganda,50.73891625615763,born_male,0,25.369458128078815,green
1997,Ukraine,51.55038759689923,born_male,0,25.775193798449614,green
1997,United Arab Emirates,51.12414467253177,born_male,0,25.562072336265885,green
1997,United Kingdom,51.24329595319356,born_male,0,25.62164797659678,green
1997,United States,51.17187500000001,born_male,0,25.585937500000004,green
1997,Uruguay,51.21951219512196,born_male,0,25.60975609756098,green
1997,Uzbekistan,51.4798641436196,born_male,0,25.7399320718098,green
1997,Vanuatu,51.69082125603864,born_male,0,25.84541062801932,green
1997,Vietnam,51.55038759689923,born_male,0,25.775193798449614,green
1997,Zambia,50.73891625615763,born_male,0,25.369458128078815,green
1997,Zimbabwe,50.495049504950494,born_male,0,25.247524752475247,green
1998,Afghanistan,,born_male,0,,red
1998,Albania,,born_male,0,,red
1998,Algeria,,born_male,0,,red
1998,Angola,,born_male,0,,red
1998,Argentina,,born_male,0,,red
1998,Armenia,,born_male,0,,red
1998,Australia,,born_male,0,,red
1998,Austria,,born_male,0,,red
1998,Azerbaijan,,born_male,0,,red
1998,Bangladesh,,born_male,0,,red
1998,Belarus,,born_male,0,,red
1998,Belgium,,born_male,0,,red
1998,Belize,,born_male,0,,red
1998,Benin,,born_male,0,,red
1998,Bhutan,,born_male,0,,red
1998,Bolivia,,born_male,0,,red
1998,Botswana,,born_male,0,,red
1998,Brazil,,born_male,0,,red
1998,Bulgaria,,born_male,0,,red
1998,Burkina Faso,,born_male,0,,red
1998,Burundi,,born_male,0,,red
1998,Cambodia,,born_male,0,,red
1998,Cameroon,,born_male,0,,red
1998,Canada,,born_male,0,,red
1998,Chad,,born_male,0,,red
1998,Chile,,born_male,0,,red
1998,China,,born_male,0,,red
1998,Colombia,,born_male,0,,red
1998,Costa Rica,,born_male,0,,red
1998,Croatia,,born_male,0,,red
1998,Cuba,,born_male,0,,red
1998,Cyprus,,born_male,0,,red
1998,Denmark,,born_male,0,,red
1998,Djibouti,,born_male,0,,red
1998,Ecuador,,born_male,0,,red
1998,El Salvador,,born_male,0,,red
1998,Eritrea,,born_male,0,,red
1998,Estonia,,born_male,0,,red
1998,Ethiopia,,born_male,0,,red
1998,Fiji,,born_male,0,,red
1998,Finland,,born_male,0,,red
1998,France,,born_male,0,,red
1998,Gabon,,born_male,0,,red
1998,Georgia,,born_male,0,,red
1998,Germany,,born_male,0,,red
1998,Ghana,,born_male,0,,red
1998,Greece,,born_male,0,,red
1998,Greenland,,born_male,0,,red
1998,Guatemala,,born_male,0,,red
1998,Guinea,,born_male,0,,red
1998,Guinea-Bissau,,born_male,0,,red
1998,Guyana,,born_male,0,,red
1998,Haiti,,born_male,0,,red
1998,Honduras,,born_male,0,,red
1998,Hungary,,born_male,0,,red
1998,Iceland,,born_male,0,,red
1998,India,,born_male,0,,red
1998,Indonesia,,born_male,0,,red
1998,Iraq,,born_male,0,,red
1998,Ireland,,born_male,0,,red
1998,Israel,,born_male,0,,red
1998,Italy,,born_male,0,,red
1998,Jamaica,,born_male,0,,red
1998,Japan,,born_male,0,,red
1998,Jordan,,born_male,0,,red
1998,Kazakhstan,,born_male,0,,red
1998,Kenya,,born_male,0,,red
1998,Kuwait,,born_male,0,,red
1998,Latvia,,born_male,0,,red
1998,Lebanon,,born_male,0,,red
1998,Lesotho,,born_male,0,,red
